title,description,image_url,room_type,local_path
"Pool, Palms and Prickly Pear","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/d55137bf05d56c07_7047-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03972.jpg
Soundfront in Martin's Point,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/87d1ee0303209923_7329-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03973.jpg
Indoor/Outdoor Spaces,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/4b81fcd903be1143_0649-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03974.jpg
Pools & Spas,Example of a large mountain style backyard stamped concrete and custom-shaped pool fountain design in New York,https://st.hzcdn.com/fimgs/ff31e8c605bbab2b_3786-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03975.jpg
Luxe Infinity,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/6101a8d308d8113a_0655-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03976.jpg
"Glencoe, IL Swimming Pool and Hot Tub","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/0cb1664403c03cd1_0968-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03977.jpg
Our Work,Mid-sized transitional backyard concrete and kidney-shaped pool photo in Houston,https://st.hzcdn.com/fimgs/90a1317409b1c195_8148-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03978.jpg
"Infinity Edge Custom Shaped Pool in Stuart, Florida","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/c31133ee0bc096f0_8798-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03979.jpg
"McLean Infinity Pool, Pavilion, & Terraced Patios","This modern/transitional design included a 50' infinity pool and spa, a pavilion with a large outdoor kitchen, bathroom, and fireplace, and other great features like terraced travertine patios, a 10' fire pit behind the infinity edge, cable handrails, LED lighting, landscaping, a paver driveway extension, and an in-ground trampoline!",https://st.hzcdn.com/fimgs/1a11935505be42ba_3463-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03980.jpg
Lamberti,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/8c315550054266f8_8862-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03981.jpg
Bridgehampton Residence,Jonathan Wallen Example of a trendy pool design in New York,https://st.hzcdn.com/fimgs/cef182a0056f2fc8_2813-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03982.jpg
Winchester Residence,Pool - small modern backyard rectangular infinity pool idea in Boston with decking,https://st.hzcdn.com/fimgs/1cf153070d28d1da_1915-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03983.jpg
Tropical Landscape Design Ideas,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/b3515c5302d2e9e4_8328-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03984.jpg
Geometric - Jimmy Jacobs - San Antonio,"Geometric pool with copper scuppers, large raised spa with spillway and inpool barstools. Example of a mid-sized minimalist backyard custom-shaped and tile lap hot tub design in Austin",https://st.hzcdn.com/fimgs/62811269050b2734_5810-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03985.jpg
Flower Mound French Water Wheel,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/1fa16325092cf39d_9163-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03986.jpg
Desert Minimal,"Geometric tiled steps lead into the reimagined Olympic pool, framed by custom planters and a sleek, shaded ramada. Inspiration for a modern pool remodel in Phoenix",https://st.hzcdn.com/fimgs/60119d42089236bf_0338-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03987.jpg
Landscape Lighting,This client wanted this space to look like the Bellagio hotel.  Their goal was definitely accomplished.  The contract between the cool white lights on the evergreens make it stand out compared to the warm white of all the stone.,https://st.hzcdn.com/fimgs/220127ab05148aa4_5826-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03988.jpg
Caliterra Contemporary Texas (18041),Example of a trendy backyard rectangular lap hot tub design in Austin,https://st.hzcdn.com/fimgs/9c119f3a01b90855_9073-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03989.jpg
Backyard with new Spool - Huntington Beach,Inspiration for a modern backyard stone and rectangular natural hot tub remodel in Orange County,https://st.hzcdn.com/fimgs/b39104bd084793cd_1361-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03990.jpg
Custom Luxury Pool,Inspiration for a large timeless backyard rectangular and stone pool fountain remodel in Other,https://st.hzcdn.com/fimgs/8a5129170820bf49_8387-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03991.jpg
Upper Saddle River,Pool house - small traditional indoor rectangular pool house idea in New York with decking,https://st.hzcdn.com/fimgs/eed1c7b70727b696_3150-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03992.jpg
Pools and Patio Spaces,Inspiration for a timeless backyard stone and round natural hot tub remodel in Salt Lake City,https://st.hzcdn.com/fimgs/46616c310581a3d1_8495-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03993.jpg
Great Wall of Fire,"A description of the homeowners and space from Linnzy, the Presidential Pools, Spas & Patio designer who worked on this project:
""The homeowners can be described as an active family of three boys. They tend to host family and friends and wanted a space that could fill their large backyard and yet be functional for the kids and adults. The contemporary straight lines of the pool match the interior of the house giving them a resort feel in the very own backyard! The large pergola is a perfect area to cool off in the shade while enjoying a large outdoor kitchen as well as an oversized fire pit for the cooler nights and roasting marshmallows. They wanted a wow factor as the pool is the main focal point from the living room, and the oversized wall and rain sheer did the trick!""",https://st.hzcdn.com/fimgs/70f1aead0cf14737_8769-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03994.jpg
Moorings New Construction - Courtyard Home,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4021 - 4080 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/baf1ae2904a30d52_8953-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03995.jpg
